FacName,CDName,FacAddress,Borough,ZipCode,Lon,Lat,FT_Decode
KING FISHER PARK,STATEN ISLAND COMMUNITY DISTRICT 3,"Miles Ave., Corbin Ave., Barlow Ave., Fairfield St.",SI,,-74.15023533,40.5629359,"Beach, Garden, Cemetery, Natural Area, Parkway - NYC"
KING FISHER PARK,STATEN ISLAND COMMUNITY DISTRICT 3,"Miles Ave., Corbin Ave., Barlow Ave., Fairfield St.",SI,,-74.15081611,40.56352802,"Beach, Garden, Cemetery, Natural Area, Parkway - NYC"
KING FISHER PARK,STATEN ISLAND COMMUNITY DISTRICT 3,"Miles Ave., Corbin Ave., Barlow Ave., Fairfield St.",SI,,-74.1525359,40.56327597,"Beach, Garden, Cemetery, Natural Area, Parkway - NYC"
KING FISHER PARK,STATEN ISLAND COMMUNITY DISTRICT 3,"Miles Ave., Corbin Ave., Barlow Ave., Fairfield St.",SI,,-74.15244089,40.56264479,"Beach, Garden, Cemetery, Natural Area, Parkway - NYC"
KING FISHER PARK,STATEN ISLAND COMMUNITY DISTRICT 3,"Miles Ave., Corbin Ave., Barlow Ave., Fairfield St.",SI,,-74.15194277,40.56200866,"Beach, Garden, Cemetery, Natural Area, Parkway - NYC"
KING FISHER PARK,STATEN ISLAND COMMUNITY DISTRICT 3,"Miles Ave., Corbin Ave., Barlow Ave., Fairfield St.",SI,,-74.15212379,40.56089677,"Beach, Garden, Cemetery, Natural Area, Parkway - NYC"
KING FISHER PARK,STATEN ISLAND COMMUNITY DISTRICT 3,"Miles Ave., Corbin Ave., Barlow Ave., Fairfield St.",SI,,-74.15147707,40.56137796,"Beach, Garden, Cemetery, Natural Area, Parkway - NYC"
KING FISHER PARK,STATEN ISLAND COMMUNITY DISTRICT 3,"Miles Ave., Corbin Ave., Barlow Ave., Fairfield St.",SI,,-74.15190442,40.56097117,"Beach, Garden, Cemetery, Natural Area, Parkway - NYC"
GRANITEVILLE SWAMP PARK,STATEN ISLAND COMMUNITY DISTRICT 1,"Goethals Rd. N., Meeker Ave., Morrow St.",SI,,-74.17650798,40.6254142,"Beach, Garden, Cemetery, Natural Area, Parkway - NYC"
GRANITEVILLE SWAMP PARK,STATEN ISLAND COMMUNITY DISTRICT 1,"Goethals Rd. N., Meeker Ave., Morrow St.",SI,,-74.17614052,40.62540927,"Beach, Garden, Cemetery, Natural Area, Parkway - NYC"
GRANITEVILLE SWAMP PARK,STATEN ISLAND COMMUNITY DISTRICT 1,"Goethals Rd. N., Meeker Ave., Morrow St.",SI,,-74.17589459,40.62504459,"Beach, Garden, Cemetery, Natural Area, Parkway - NYC"
GRANITEVILLE SWAMP PARK,STATEN ISLAND COMMUNITY DISTRICT 1,"Goethals Rd. N., Meeker Ave., Morrow St.",SI,,-74.17538732,40.62529789,"Beach, Garden, Cemetery, Natural Area, Parkway - NYC"
GRANITEVILLE SWAMP PARK,STATEN ISLAND COMMUNITY DISTRICT 1,"Goethals Rd. N., Meeker Ave., Morrow St.",SI,,-74.17488278,40.6252218,"Beach, Garden, Cemetery, Natural Area, Parkway - NYC"
GRANITEVILLE SWAMP PARK,STATEN ISLAND COMMUNITY DISTRICT 1,"Goethals Rd. N., Meeker Ave., Morrow St.",SI,,-74.17468464,40.62521936,"Beach, Garden, Cemetery, Natural Area, Parkway - NYC"
GRANITEVILLE SWAMP PARK,STATEN ISLAND COMMUNITY DISTRICT 1,"Goethals Rd. N., Meeker Ave., Morrow St.",SI,,-74.17356018,40.62502344,"Beach, Garden, Cemetery, Natural Area, Parkway - NYC"
GRANITEVILLE SWAMP PARK,STATEN ISLAND COMMUNITY DISTRICT 1,"Goethals Rd. N., Meeker Ave., Morrow St.",SI,,-74.17304825,40.62487599,"Beach, Garden, Cemetery, Natural Area, Parkway - NYC"
GRANITEVILLE SWAMP PARK,STATEN ISLAND COMMUNITY DISTRICT 1,"Goethals Rd. N., Meeker Ave., Morrow St.",SI,,-74.17348935,40.62410678,"Beach, Garden, Cemetery, Natural Area, Parkway - NYC"
GRANITEVILLE SWAMP PARK,STATEN ISLAND COMMUNITY DISTRICT 1,"Goethals Rd. N., Meeker Ave., Morrow St.",SI,,-74.17443418,40.62449511,"Beach, Garden, Cemetery, Natural Area, Parkway - NYC"
MARINERS MARSH PARK,STATEN ISLAND COMMUNITY DISTRICT 1,Holland Ave. and Richmond Terrace,SI,,-74.17461882,40.63723891,"Beach, Garden, Cemetery, Natural Area, Parkway - NYC"
STATEN ISLAND INDUSTRIAL PARK,STATEN ISLAND COMMUNITY DISTRICT 2,"SI Expwy., W. Shore Expwy., Graham Ave., South Ave.",SI,,-74.17162327,40.61428046,"Beach, Garden, Cemetery, Natural Area, Parkway - NYC"
STATEN ISLAND INDUSTRIAL PARK,STATEN ISLAND COMMUNITY DISTRICT 2,"SI Expwy., W. Shore Expwy., Graham Ave., South Ave.",SI,,-74.17345301,40.61844157,"Beach, Garden, Cemetery, Natural Area, Parkway - NYC"
STATEN ISLAND INDUSTRIAL PARK,STATEN ISLAND COMMUNITY DISTRICT 2,"SI Expwy., W. Shore Expwy., Graham Ave., South Ave.",SI,,-74.17680956,40.60871164,"Beach, Garden, Cemetery, Natural Area, Parkway - NYC"
STATEN ISLAND INDUSTRIAL PARK,STATEN ISLAND COMMUNITY DISTRICT 2,"SI Expwy., W. Shore Expwy., Graham Ave., South Ave.",SI,,-74.18283056,40.60580371,"Beach, Garden, Cemetery, Natural Area, Parkway - NYC"
SOBEL COURT PARK,STATEN ISLAND COMMUNITY DISTRICT 1,"Bowen St., Vanderbilt Ave., Targee St.",SI,,-74.08350188,40.61496015,Park/Playground - NYC
SOBEL COURT PARK,STATEN ISLAND COMMUNITY DISTRICT 1,"Bowen St., Vanderbilt Ave., Targee St.",SI,,-74.08386563,40.61493518,Park/Playground - NYC
SEASIDE WILDLIFE NATURE PARK,STATEN ISLAND COMMUNITY DISTRICT 3,"Nelson Ave., Tennyson Dr. and Bulkhead Line",SI,,-74.14182345,40.5404803,"Beach, Garden, Cemetery, Natural Area, Parkway - NYC"
SEASIDE WILDLIFE NATURE PARK,STATEN ISLAND COMMUNITY DISTRICT 3,"Nelson Ave., Tennyson Dr. and Bulkhead Line",SI,,-74.14288083,40.54029784,"Beach, Garden, Cemetery, Natural Area, Parkway - NYC"
SEASIDE WILDLIFE NATURE PARK,STATEN ISLAND COMMUNITY DISTRICT 3,"Nelson Ave., Tennyson Dr. and Bulkhead Line",SI,,-74.14220574,40.53921996,"Beach, Garden, Cemetery, Natural Area, Parkway - NYC"
JOE HOLZKA COMMUNITY GARDEN,STATEN ISLAND COMMUNITY DISTRICT 1,Barker St. bet.ween Castleton Ave. and Taylor Ct.,SI,,-74.12146524,40.63462019,"Beach, Garden, Cemetery, Natural Area, Parkway - NYC"
JOE HOLZKA COMMUNITY GARDEN,STATEN ISLAND COMMUNITY DISTRICT 1,Barker St. bet.ween Castleton Ave. and Taylor Ct.,SI,,-74.12165604,40.6345349,"Beach, Garden, Cemetery, Natural Area, Parkway - NYC"
SOUTH BEACH WETLANDS,STATEN ISLAND COMMUNITY DISTRICT 2,"Qunitard St., Pearsall St., Frank Capodanno Blvd.",SI,,-74.07225214,40.58728923,"Beach, Garden, Cemetery, Natural Area, Parkway - NYC"
SOUTH BEACH WETLANDS,STATEN ISLAND COMMUNITY DISTRICT 2,"Qunitard St., Pearsall St., Frank Capodanno Blvd.",SI,,-74.07266556,40.58672354,"Beach, Garden, Cemetery, Natural Area, Parkway - NYC"
SOUTH BEACH WETLANDS,STATEN ISLAND COMMUNITY DISTRICT 2,"Qunitard St., Pearsall St., Frank Capodanno Blvd.",SI,,-74.07333571,40.58716228,"Beach, Garden, Cemetery, Natural Area, Parkway - NYC"
LAST CHANCE POND PARK,STATEN ISLAND COMMUNITY DISTRICT 2,"Zoe St., Husson St., Naughton Ave., Seaver Ave.",SI,,-74.0991905,40.58514465,"Beach, Garden, Cemetery, Natural Area, Parkway - NYC"
LAST CHANCE POND PARK,STATEN ISLAND COMMUNITY DISTRICT 2,"Zoe St., Husson St., Naughton Ave., Seaver Ave.",SI,,-74.09935625,40.58524058,"Beach, Garden, Cemetery, Natural Area, Parkway - NYC"
LAST CHANCE POND PARK,STATEN ISLAND COMMUNITY DISTRICT 2,"Zoe St., Husson St., Naughton Ave., Seaver Ave.",SI,,-74.09954721,40.58533923,"Beach, Garden, Cemetery, Natural Area, Parkway - NYC"
LAST CHANCE POND PARK,STATEN ISLAND COMMUNITY DISTRICT 2,"Zoe St., Husson St., Naughton Ave., Seaver Ave.",SI,,-74.09965533,40.5854105,"Beach, Garden, Cemetery, Natural Area, Parkway - NYC"
LAST CHANCE POND PARK,STATEN ISLAND COMMUNITY DISTRICT 2,"Zoe St., Husson St., Naughton Ave., Seaver Ave.",SI,,-74.09939983,40.58549581,"Beach, Garden, Cemetery, Natural Area, Parkway - NYC"
LAST CHANCE POND PARK,STATEN ISLAND COMMUNITY DISTRICT 2,"Zoe St., Husson St., Naughton Ave., Seaver Ave.",SI,,-74.09930274,40.58557549,"Beach, Garden, Cemetery, Natural Area, Parkway - NYC"
LAST CHANCE POND PARK,STATEN ISLAND COMMUNITY DISTRICT 2,"Zoe St., Husson St., Naughton Ave., Seaver Ave.",SI,,-74.09920565,40.58565243,"Beach, Garden, Cemetery, Natural Area, Parkway - NYC"
LAST CHANCE POND PARK,STATEN ISLAND COMMUNITY DISTRICT 2,"Zoe St., Husson St., Naughton Ave., Seaver Ave.",SI,,-74.09912654,40.58571288,"Beach, Garden, Cemetery, Natural Area, Parkway - NYC"
LAST CHANCE POND PARK,STATEN ISLAND COMMUNITY DISTRICT 2,"Zoe St., Husson St., Naughton Ave., Seaver Ave.",SI,,-74.09900428,40.58581455,"Beach, Garden, Cemetery, Natural Area, Parkway - NYC"
LAST CHANCE POND PARK,STATEN ISLAND COMMUNITY DISTRICT 2,"Zoe St., Husson St., Naughton Ave., Seaver Ave.",SI,,-74.09884983,40.58605897,"Beach, Garden, Cemetery, Natural Area, Parkway - NYC"
LAST CHANCE POND PARK,STATEN ISLAND COMMUNITY DISTRICT 2,"Zoe St., Husson St., Naughton Ave., Seaver Ave.",SI,,-74.09861202,40.58593017,"Beach, Garden, Cemetery, Natural Area, Parkway - NYC"
LAST CHANCE POND PARK,STATEN ISLAND COMMUNITY DISTRICT 2,"Zoe St., Husson St., Naughton Ave., Seaver Ave.",SI,,-74.09836701,40.58580137,"Beach, Garden, Cemetery, Natural Area, Parkway - NYC"
LAST CHANCE POND PARK,STATEN ISLAND COMMUNITY DISTRICT 2,"Zoe St., Husson St., Naughton Ave., Seaver Ave.",SI,,-74.09866925,40.58568034,"Beach, Garden, Cemetery, Natural Area, Parkway - NYC"
LAST CHANCE POND PARK,STATEN ISLAND COMMUNITY DISTRICT 2,"Zoe St., Husson St., Naughton Ave., Seaver Ave.",SI,,-74.09881669,40.58556219,"Beach, Garden, Cemetery, Natural Area, Parkway - NYC"
SOUTHWEST PROMENADE,MANHATTAN COMMUNITY DISTRICT 8,Roosevelt Island,MN,,-73.95862944,40.75383004,City-State Park
LAST CHANCE POND PARK,STATEN ISLAND COMMUNITY DISTRICT 2,"Zoe St., Husson St., Naughton Ave., Seaver Ave.",SI,,-74.09906121,40.58536435,"Beach, Garden, Cemetery, Natural Area, Parkway - NYC"
LAST CHANCE POND PARK,STATEN ISLAND COMMUNITY DISTRICT 2,"Zoe St., Husson St., Naughton Ave., Seaver Ave.",SI,,-74.09845898,40.58469239,"Beach, Garden, Cemetery, Natural Area, Parkway - NYC"
LAST CHANCE POND PARK,STATEN ISLAND COMMUNITY DISTRICT 2,"Zoe St., Husson St., Naughton Ave., Seaver Ave.",SI,,-74.09859592,40.58478011,"Beach, Garden, Cemetery, Natural Area, Parkway - NYC"
LAST CHANCE POND PARK,STATEN ISLAND COMMUNITY DISTRICT 2,"Zoe St., Husson St., Naughton Ave., Seaver Ave.",SI,,-74.09878325,40.58486504,"Beach, Garden, Cemetery, Natural Area, Parkway - NYC"
LAST CHANCE POND PARK,STATEN ISLAND COMMUNITY DISTRICT 2,"Zoe St., Husson St., Naughton Ave., Seaver Ave.",SI,,-74.0989202,40.5849555,"Beach, Garden, Cemetery, Natural Area, Parkway - NYC"
LAST CHANCE POND PARK,STATEN ISLAND COMMUNITY DISTRICT 2,"Zoe St., Husson St., Naughton Ave., Seaver Ave.",SI,,-74.09859638,40.58509576,"Beach, Garden, Cemetery, Natural Area, Parkway - NYC"
LAST CHANCE POND PARK,STATEN ISLAND COMMUNITY DISTRICT 2,"Zoe St., Husson St., Naughton Ave., Seaver Ave.",SI,,-74.09830151,40.58533481,"Beach, Garden, Cemetery, Natural Area, Parkway - NYC"
LAST CHANCE POND PARK,STATEN ISLAND COMMUNITY DISTRICT 2,"Zoe St., Husson St., Naughton Ave., Seaver Ave.",SI,,-74.09817925,40.58543373,"Beach, Garden, Cemetery, Natural Area, Parkway - NYC"
LAST CHANCE POND PARK,STATEN ISLAND COMMUNITY DISTRICT 2,"Zoe St., Husson St., Naughton Ave., Seaver Ave.",SI,,-74.09806796,40.58564792,"Beach, Garden, Cemetery, Natural Area, Parkway - NYC"
LAST CHANCE POND PARK,STATEN ISLAND COMMUNITY DISTRICT 2,"Zoe St., Husson St., Naughton Ave., Seaver Ave.",SI,,-74.09795624,40.58557665,"Beach, Garden, Cemetery, Natural Area, Parkway - NYC"
LAST CHANCE POND PARK,STATEN ISLAND COMMUNITY DISTRICT 2,"Zoe St., Husson St., Naughton Ave., Seaver Ave.",SI,,-74.09784093,40.58550813,"Beach, Garden, Cemetery, Natural Area, Parkway - NYC"
LAST CHANCE POND PARK,STATEN ISLAND COMMUNITY DISTRICT 2,"Zoe St., Husson St., Naughton Ave., Seaver Ave.",SI,,-74.09779024,40.5853078,"Beach, Garden, Cemetery, Natural Area, Parkway - NYC"
LAST CHANCE POND PARK,STATEN ISLAND COMMUNITY DISTRICT 2,"Zoe St., Husson St., Naughton Ave., Seaver Ave.",SI,,-74.0982362,40.58498902,"Beach, Garden, Cemetery, Natural Area, Parkway - NYC"
LAST CHANCE POND PARK,STATEN ISLAND COMMUNITY DISTRICT 2,"Zoe St., Husson St., Naughton Ave., Seaver Ave.",SI,,-74.09885454,40.58438189,"Beach, Garden, Cemetery, Natural Area, Parkway - NYC"
OCEAN BREEZE PARK,STATEN ISLAND COMMUNITY DISTRICT 2,"Quintard St. and Mason Ave, Seaside Blvd., (Father Capodanno Blvd.)",SI,,-74.07788375,40.58166419,"Beach, Garden, Cemetery, Natural Area, Parkway - NYC"
OCEAN BREEZE PARK,STATEN ISLAND COMMUNITY DISTRICT 2,"Quintard St. and Mason Ave, Seaside Blvd., (Father Capodanno Blvd.)",SI,,-74.07921829,40.58682077,"Beach, Garden, Cemetery, Natural Area, Parkway - NYC"
GRANITEVILLE QUARRY PARK,STATEN ISLAND COMMUNITY DISTRICT 1,"Forest Ave. Wilcox Ave., bet.ween Van Name Ave. and Eunice Pl.",SI,,-74.15488369,40.62433098,"Beach, Garden, Cemetery, Natural Area, Parkway - NYC"
GRANITEVILLE QUARRY PARK,STATEN ISLAND COMMUNITY DISTRICT 1,"Forest Ave. Wilcox Ave., bet.ween Van Name Ave. and Eunice Pl.",SI,,-74.15486941,40.62438589,"Beach, Garden, Cemetery, Natural Area, Parkway - NYC"
GRANITEVILLE QUARRY PARK,STATEN ISLAND COMMUNITY DISTRICT 1,"Forest Ave. Wilcox Ave., bet.ween Van Name Ave. and Eunice Pl.",SI,,-74.15485875,40.62445178,"Beach, Garden, Cemetery, Natural Area, Parkway - NYC"
GRANITEVILLE QUARRY PARK,STATEN ISLAND COMMUNITY DISTRICT 1,"Forest Ave. Wilcox Ave., bet.ween Van Name Ave. and Eunice Pl.",SI,,-74.15476981,40.62493224,"Beach, Garden, Cemetery, Natural Area, Parkway - NYC"
GRANITEVILLE QUARRY PARK,STATEN ISLAND COMMUNITY DISTRICT 1,"Forest Ave. Wilcox Ave., bet.ween Van Name Ave. and Eunice Pl.",SI,,-74.15475916,40.62500088,"Beach, Garden, Cemetery, Natural Area, Parkway - NYC"
GRANITEVILLE QUARRY PARK,STATEN ISLAND COMMUNITY DISTRICT 1,"Forest Ave. Wilcox Ave., bet.ween Van Name Ave. and Eunice Pl.",SI,,-74.15461628,40.62552532,"Beach, Garden, Cemetery, Natural Area, Parkway - NYC"
GRANITEVILLE QUARRY PARK,STATEN ISLAND COMMUNITY DISTRICT 1,"Forest Ave. Wilcox Ave., bet.ween Van Name Ave. and Eunice Pl.",SI,,-74.15448287,40.62547335,"Beach, Garden, Cemetery, Natural Area, Parkway - NYC"
GRANITEVILLE QUARRY PARK,STATEN ISLAND COMMUNITY DISTRICT 1,"Forest Ave. Wilcox Ave., bet.ween Van Name Ave. and Eunice Pl.",SI,,-74.15431352,40.62545711,"Beach, Garden, Cemetery, Natural Area, Parkway - NYC"
GRANITEVILLE QUARRY PARK,STATEN ISLAND COMMUNITY DISTRICT 1,"Forest Ave. Wilcox Ave., bet.ween Van Name Ave. and Eunice Pl.",SI,,-74.15418379,40.62544082,"Beach, Garden, Cemetery, Natural Area, Parkway - NYC"
GRANITEVILLE QUARRY PARK,STATEN ISLAND COMMUNITY DISTRICT 1,"Forest Ave. Wilcox Ave., bet.ween Van Name Ave. and Eunice Pl.",SI,,-74.15409732,40.6254327,"Beach, Garden, Cemetery, Natural Area, Parkway - NYC"
GRANITEVILLE QUARRY PARK,STATEN ISLAND COMMUNITY DISTRICT 1,"Forest Ave. Wilcox Ave., bet.ween Van Name Ave. and Eunice Pl.",SI,,-74.15400723,40.62542184,"Beach, Garden, Cemetery, Natural Area, Parkway - NYC"
GRANITEVILLE QUARRY PARK,STATEN ISLAND COMMUNITY DISTRICT 1,"Forest Ave. Wilcox Ave., bet.ween Van Name Ave. and Eunice Pl.",SI,,-74.15378382,40.62539743,"Beach, Garden, Cemetery, Natural Area, Parkway - NYC"
GRANITEVILLE QUARRY PARK,STATEN ISLAND COMMUNITY DISTRICT 1,"Forest Ave. Wilcox Ave., bet.ween Van Name Ave. and Eunice Pl.",SI,,-74.15383281,40.62477156,"Beach, Garden, Cemetery, Natural Area, Parkway - NYC"
ISLE OF MEADOWS,STATEN ISLAND COMMUNITY DISTRICT 3,Arthur Kills Near Fresh Kills Landfill,SI,,-74.20343125,40.57653141,"Beach, Garden, Cemetery, Natural Area, Parkway - NYC"
CARLTON PARK,STATEN ISLAND COMMUNITY DISTRICT 3,Carlton Blvd. and Crown Ave.,SI,,-74.18447512,40.5519095,"Beach, Garden, Cemetery, Natural Area, Parkway - NYC"
FAIRVIEW PARK,STATEN ISLAND COMMUNITY DISTRICT 3,"Englewood Ave., W. Shore Expwy., Veterans Rd. W.",SI,,-74.22549129,40.53189242,"Beach, Garden, Cemetery, Natural Area, Parkway - NYC"
FAIRVIEW PARK,STATEN ISLAND COMMUNITY DISTRICT 3,"Englewood Ave., W. Shore Expwy., Veterans Rd. W.",SI,,-74.22639461,40.53200318,"Beach, Garden, Cemetery, Natural Area, Parkway - NYC"
FAIRVIEW PARK,STATEN ISLAND COMMUNITY DISTRICT 3,"Englewood Ave., W. Shore Expwy., Veterans Rd. W.",SI,,-74.22729434,40.53211669,"Beach, Garden, Cemetery, Natural Area, Parkway - NYC"
FAIRVIEW PARK,STATEN ISLAND COMMUNITY DISTRICT 3,"Englewood Ave., W. Shore Expwy., Veterans Rd. W.",SI,,-74.22819766,40.53222469,"Beach, Garden, Cemetery, Natural Area, Parkway - NYC"
FAIRVIEW PARK,STATEN ISLAND COMMUNITY DISTRICT 3,"Englewood Ave., W. Shore Expwy., Veterans Rd. W.",SI,,-74.22907588,40.53235744,"Beach, Garden, Cemetery, Natural Area, Parkway - NYC"
FAIRVIEW PARK,STATEN ISLAND COMMUNITY DISTRICT 3,"Englewood Ave., W. Shore Expwy., Veterans Rd. W.",SI,,-74.22997926,40.53247915,"Beach, Garden, Cemetery, Natural Area, Parkway - NYC"
FAIRVIEW PARK,STATEN ISLAND COMMUNITY DISTRICT 3,"Englewood Ave., W. Shore Expwy., Veterans Rd. W.",SI,,-74.23614538,40.53048212,"Beach, Garden, Cemetery, Natural Area, Parkway - NYC"
FAIRVIEW PARK,STATEN ISLAND COMMUNITY DISTRICT 3,"Englewood Ave., W. Shore Expwy., Veterans Rd. W.",SI,,-74.22639532,40.53009004,"Beach, Garden, Cemetery, Natural Area, Parkway - NYC"
FAIRVIEW PARK,STATEN ISLAND COMMUNITY DISTRICT 3,"Englewood Ave., W. Shore Expwy., Veterans Rd. W.",SI,,-74.22674463,40.52913964,"Beach, Garden, Cemetery, Natural Area, Parkway - NYC"
FAIRVIEW PARK,STATEN ISLAND COMMUNITY DISTRICT 3,"Englewood Ave., W. Shore Expwy., Veterans Rd. W.",SI,,-74.22576065,40.53069515,"Beach, Garden, Cemetery, Natural Area, Parkway - NYC"
FAIRVIEW PARK,STATEN ISLAND COMMUNITY DISTRICT 3,"Englewood Ave., W. Shore Expwy., Veterans Rd. W.",SI,,-74.22661359,40.53080601,"Beach, Garden, Cemetery, Natural Area, Parkway - NYC"
FAIRVIEW PARK,STATEN ISLAND COMMUNITY DISTRICT 3,"Englewood Ave., W. Shore Expwy., Veterans Rd. W.",SI,,-74.23023197,40.53169362,"Beach, Garden, Cemetery, Natural Area, Parkway - NYC"
FAIRVIEW PARK,STATEN ISLAND COMMUNITY DISTRICT 3,"Englewood Ave., W. Shore Expwy., Veterans Rd. W.",SI,,-74.23107709,40.53161781,"Beach, Garden, Cemetery, Natural Area, Parkway - NYC"
FAIRVIEW PARK,STATEN ISLAND COMMUNITY DISTRICT 3,"Englewood Ave., W. Shore Expwy., Veterans Rd. W.",SI,,-74.23208233,40.53207143,"Beach, Garden, Cemetery, Natural Area, Parkway - NYC"
FAIRVIEW PARK,STATEN ISLAND COMMUNITY DISTRICT 3,"Englewood Ave., W. Shore Expwy., Veterans Rd. W.",SI,,-74.23195275,40.53204973,"Beach, Garden, Cemetery, Natural Area, Parkway - NYC"
FAIRVIEW PARK,STATEN ISLAND COMMUNITY DISTRICT 3,"Englewood Ave., W. Shore Expwy., Veterans Rd. W.",SI,,-74.23185451,40.53172878,"Beach, Garden, Cemetery, Natural Area, Parkway - NYC"
FAIRVIEW PARK,STATEN ISLAND COMMUNITY DISTRICT 3,"Englewood Ave., W. Shore Expwy., Veterans Rd. W.",SI,,-74.23339867,40.53301298,"Beach, Garden, Cemetery, Natural Area, Parkway - NYC"
FAIRVIEW PARK,STATEN ISLAND COMMUNITY DISTRICT 3,"Englewood Ave., W. Shore Expwy., Veterans Rd. W.",SI,,-74.23399554,40.53189736,"Beach, Garden, Cemetery, Natural Area, Parkway - NYC"
FAIRVIEW PARK,STATEN ISLAND COMMUNITY DISTRICT 3,"Englewood Ave., W. Shore Expwy., Veterans Rd. W.",SI,,-74.23258834,40.53171907,"Beach, Garden, Cemetery, Natural Area, Parkway - NYC"
FAIRVIEW PARK,STATEN ISLAND COMMUNITY DISTRICT 3,"Englewood Ave., W. Shore Expwy., Veterans Rd. W.",SI,,-74.23363831,40.53261449,"Beach, Garden, Cemetery, Natural Area, Parkway - NYC"
FAIRVIEW PARK,STATEN ISLAND COMMUNITY DISTRICT 3,"Englewood Ave., W. Shore Expwy., Veterans Rd. W.",SI,,-74.23362441,40.5327545,"Beach, Garden, Cemetery, Natural Area, Parkway - NYC"
FAIRVIEW PARK,STATEN ISLAND COMMUNITY DISTRICT 3,"Englewood Ave., W. Shore Expwy., Veterans Rd. W.",SI,,-74.2336141,40.53289177,"Beach, Garden, Cemetery, Natural Area, Parkway - NYC"
RICHMOND TERRACE CEMETERY,STATEN ISLAND COMMUNITY DISTRICT 1,Richmond Ter. bet.ween Tompkins Ct. and Alaska St.,SI,,-74.1209261,40.63931435,"Beach, Garden, Cemetery, Natural Area, Parkway - NYC"
SOUTH CLOVE ROAD CEMETERY,STATEN ISLAND COMMUNITY DISTRICT 2,South Clove Rd. and Richmond Rd.,SI,,-74.09155808,40.60886606,"Beach, Garden, Cemetery, Natural Area, Parkway - NYC"
SYLVAN GROVE CEMETERY,STATEN ISLAND COMMUNITY DISTRICT 2,Victory Blvd. and Glen St.,SI,,-74.19197999,40.59145268,"Beach, Garden, Cemetery, Natural Area, Parkway - NYC"
SYLVAN GROVE CEMETERY,STATEN ISLAND COMMUNITY DISTRICT 2,Victory Blvd. and Glen St.,SI,,-74.19247908,40.59096876,"Beach, Garden, Cemetery, Natural Area, Parkway - NYC"
SLEIGHT FAMILY GRAVEYARD,STATEN ISLAND COMMUNITY DISTRICT 3,Rossvile Ave. and Arthur Kill Rd.,SI,,-74.21259718,40.55644198,"Beach, Garden, Cemetery, Natural Area, Parkway - NYC"
FORT HILL PARK,STATEN ISLAND COMMUNITY DISTRICT 1,Sherman Ave. bet. Fort Pl. and Hendricks Ave.,SI,,-74.08171521,40.6413224,"Beach, Garden, Cemetery, Natural Area, Parkway - NYC"
FORT HILL PARK,STATEN ISLAND COMMUNITY DISTRICT 1,Sherman Ave. bet. Fort Pl. and Hendricks Ave.,SI,,-74.08177238,40.64092711,"Beach, Garden, Cemetery, Natural Area, Parkway - NYC"
OLD PLACE CREEK PARK,STATEN ISLAND COMMUNITY DISTRICT 2,Western Ave. at Gulf Ave. and  Gulf Ave. at Lambert Lane,SI,,-74.18125893,40.61721359,"Beach, Garden, Cemetery, Natural Area, Parkway - NYC"
HERITAGE PARK,STATEN ISLAND COMMUNITY DISTRICT 1,"Richmond Ter. at Tompkins Ct., Kill Van Kull",SI,,-74.12053592,40.64073382,Park/Playground - NYC
HERITAGE PARK,STATEN ISLAND COMMUNITY DISTRICT 1,"Richmond Ter. at Tompkins Ct., Kill Van Kull",SI,,-74.12066196,40.64069251,Park/Playground - NYC
HERITAGE PARK,STATEN ISLAND COMMUNITY DISTRICT 1,"Richmond Ter. at Tompkins Ct., Kill Van Kull",SI,,-74.12075914,40.64063752,Park/Playground - NYC
HERITAGE PARK,STATEN ISLAND COMMUNITY DISTRICT 1,"Richmond Ter. at Tompkins Ct., Kill Van Kull",SI,,-74.12082752,40.64059078,Park/Playground - NYC
HERITAGE PARK,STATEN ISLAND COMMUNITY DISTRICT 1,"Richmond Ter. at Tompkins Ct., Kill Van Kull",SI,,-74.12155689,40.64141894,Park/Playground - NYC
HERITAGE PARK,STATEN ISLAND COMMUNITY DISTRICT 1,"Richmond Ter. at Tompkins Ct., Kill Van Kull",SI,,-74.12279593,40.64115412,Park/Playground - NYC
HERITAGE PARK,STATEN ISLAND COMMUNITY DISTRICT 1,"Richmond Ter. at Tompkins Ct., Kill Van Kull",SI,,-74.12122807,40.64091699,Park/Playground - NYC
LAREDO AVENUE PARCEL,STATEN ISLAND COMMUNITY DISTRICT 3,"Annadale Rd. bet. Laredo Ave. and Lamoka Ave., Memphis Ave.",SI,,-74.17394106,40.54862667,"Beach, Garden, Cemetery, Natural Area, Parkway - NYC"
OLMSTED-BEIL HOUSE PARK,STATEN ISLAND COMMUNITY DISTRICT 3,Orchard La. S. bet. King St. and Hylan Blvd.,SI,,-74.15810161,40.53198854,Park/Playground - NYC
MEREDITH WOODS,STATEN ISLAND COMMUNITY DISTRICT 2,"Meredith Ave., W. Shore Exwy., Chelsea Creek",SI,,-74.19491155,40.59785137,"Beach, Garden, Cemetery, Natural Area, Parkway - NYC"
TARGEE STREET TRIANGLE,STATEN ISLAND COMMUNITY DISTRICT 1,"De Kalb St., Targee St., Narrows Rd. N.",SI,,-74.08783383,40.60866036,"Triangle, Plaza, Mall, Lot, Strip - NYC"
BLUEBERRY PARK,STATEN ISLAND COMMUNITY DISTRICT 3,Arden Ave. at Blueberry Lane,SI,,-74.16019782,40.52853814,Park/Playground - NYC
